"type","request_number","date","year","month","block","description","lon","lat"
"Nuisance Animals","11-03440018","Jul 22, 2011",2011,7,"8100 S DREXEL AVE","cats, raccoon, opossum  Feeding stray cats in their yard - opens cans of cat food a leaves it in the backyard .....and leaves the basement door open so they can go in there ..now there are raccoons and opossums in the basement",-87.6030912,41.7473622
"Nuisance Animals","11-03499143","Jul 31, 2011",2011,7,"6900 S CALUMET AVE","RACCOONS AND CATS LIVING IN VACANT PROPERTY - Other - RACCOONS SWIMMING IN POOL AND CATS STAYING IN ABANDON BLG",-87.6169757,41.7692996
"Nuisance Animals","11-03499144","Jul 31, 2011",2011,7,"6900 S CALUMET AVE","RACCOONS AND CATS LIVING IN VACANT PROPERTY - Other - RACCOONS SWIMMING IN POOL AND CATS STAYING IN ABANDON BLG",-87.6169757,41.7692996
"Nuisance Animals","11-03521458","Aug 03, 2011",2011,8,"4100 N LEAMINGTON AVE","raccoon infestation in abandoned building - raccoons - Non Pet Animals Owned (goats, chickens, pigs, etc)",-87.7562765,41.9552701
"Nuisance Animals","11-03522184","Aug 03, 2011",2011,8,"6600 S KENWOOD AVE","squirrel, cats, and raccoon - Feeding stray cats in their yard - the owner has a bowl in her backyard feeding stray and wildlife animals",-87.5933067,41.7748692
"Nuisance Animals","11-03547174","Aug 07, 2011",2011,8,"8500 S ESCANABA AVE","raccoons - Other - numerous raccoons running in and ouit of this vacant 2 flat",-87.5543023,41.7408108
"Nuisance Animals","11-03570816","Aug 10, 2011",2011,8,"6800 S INDIANA AVE","two large raccoon living in tree - Other - theire behind the house of this address",-87.620692,41.770887
"Nuisance Animals","11-03590581","Aug 14, 2011",2011,8,"12600 S EGGLESTON AVE","RACOONS - Other - 2 raccoons  in vacant  house",-87.6330533,41.6651939
"Nuisance Animals","11-03666702","Aug 25, 2011",2011,8,"10200 S PRINCETON AVE","4 raccoons seen coming from this abandon building. raccoons are nesting inside this property. 1 raccoon came over to cllrs house last night and hissed right at her. also a raccoon bit through cllrs hose. - Too many animals being kept - raccoons are terrorizing neighbors in area",-87.6310739,41.7087642
"Nuisance Animals","11-03672820","Aug 26, 2011",2011,8,"8000 S MAPLEWOOD AVE","raccoons in garage- living and breeding in vacant garage - other - Other - raccoons - raccoons are living and breeding in garage",-87.6864708,41.7482154
"Nuisance Animals","11-03717499","Sep 02, 2011",2011,9,"5500 N FOREST GLEN AVE","raccoons - Other - there is a house that is vacant and animals are going in and out of the house ..there are so many you can see them through the windows",-87.7539305,41.9814971
"Nuisance Animals","11-03798368","Sep 16, 2011",2011,9,"3500 W 72ND PL","abandoned- - other - Other - raccoons in building living",-87.7103149,41.7617166
"Nuisance Animals","11-03800330","Sep 16, 2011",2011,9,"3600 W 79TH PL","Feeding stray cats in their yard - FEEDING CATS AND RACCOONS, AND PERSON HAS ABOUT 15 CATS AND 2 RACCOONS.",-87.7124133,41.7487344
"Nuisance Animals","11-03850633","Sep 26, 2011",2011,9,"4500 S PRAIRIE AVE","raccoons - Other - wants to alert a/c to the fact there are a lot of raccoons in the area..is aware that a/c does not trap them outside",-87.6200403,41.8128186
"Nuisance Animals","11-03920707","Oct 07, 2011",2011,10,"5400 S KENNETH AVE","raccoon s in abnd bldg - Other",-87.7345038,41.7947983
"Nuisance Animals","11-03926154","Oct 10, 2011",2011,10,"4400 S GREENWOOD AVE","raccoons - Other - the vacant house next door is infested with raccoons",-87.5993743,41.8150656
"Nuisance Animals","11-04039601","Oct 30, 2011",2011,10,"8100 S INGLESIDE AVE","raccoon - Other - there is a raccoon that was chasing the kids on the block",-87.6017726,41.7474886
"Nuisance Animals","11-04090603","Nov 08, 2011",2011,11,"2000 W BIRCHWOOD AVE","Other - caller reports that the neighbor across the alley from continues to feed all of the animals (skunks,raccoons and opossums)caller says that she fills up two large bowls full of cat food underneath a table - caller is feeding wild animals

note:caller would like to remain anonymous",-87.680654,42.018185
"Nuisance Animals","11-04155057","Nov 21, 2011",2011,11,"7900 S SOUTH SHORE DR","other - other/coyotes,oppossums - Non Pet Animals Owned (goats, chickens, pigs, etc) - other/coyotes,oppossums raccoons - roaming around and through rainbow beach",-87.5484316,41.7516455
"Nuisance Animals","11-04274964","Dec 19, 2011",2011,12,"4400 N CHRISTIANA AVE","OTHER - Feeding stray cats in their yard - CALLER SAID THAT THIS NEIGHBOR IS LEAVING FOOD FOR THE CATS ON THE FRONT PORCH WHICH IS DRAWING OPOSSUMS, RACCOONS, AND OTHER RODENTS",-87.7119199,41.9611632
"Nuisance Animals","11-04289069","Dec 22, 2011",2011,12,"8200 S RICHMOND ST","raccoon - Other - raccoons living in garage",-87.6963412,41.7441839
"Nuisance Animals","12-00036030","Jan 09, 2012",2012,1,"500 W 18TH ST","RACCOON - Other - SLEEPING ON THE LEDGE IN THE HALLWAY - CALLER IS UNABLE TO GET OUT OF BUILDING",-87.6398064,41.8579064
"Nuisance Animals","12-00038795","Jan 09, 2012",2012,1,"900 N LOCKWOOD AVE","raccoons and squirrels - Other - recently had roof repaired from damages from animals",-87.7586122,41.8968795
"Nuisance Animals","12-00052540","Jan 11, 2012",2012,1,"9300 S RHODES AVE","raccoons - Other - there is a large number of raccoons in this area around the railroad",-87.6108661,41.7254566
"Nuisance Animals","12-00071273","Jan 17, 2012",2012,1,"8000 S WHIPPLE ST"," - raccoon - Other - raccoons are running rampant in neighborhood",-87.6989592,41.7478896
"Nuisance Animals","12-00077276","Jan 18, 2012",2012,1,"8000 S COLES AVE","Resident says raccoons and possums everywhere she's afraid - Other",-87.5494552,41.7500157
"Nuisance Animals","12-00132505","Jan 30, 2012",2012,1,"5500 N FOREST GLEN AVE","raccoons - Other - vacant home. animals going in thru the chimney of residence.",-87.7539305,41.9814971
"Nuisance Animals","12-00139025","Jan 31, 2012",2012,1,"2600 N SAYRE AVE","Feeding stray cats in their yard - cats & raccoons - leaving food on front porch for cats but raccoons have been seen on/around property eating/trying to get to food",-87.80134,41.9274591
"Nuisance Animals","12-00178078","Feb 09, 2012",2012,2,"9400 S RACINE AVE","cats - Feeding stray cats in their yard - THE LADY AT THIS ADDRESS FEEDING ALL THE CATS IN THE NEIGHBORHOOD AND THE CALLER LIVES NEXT DOOR . IT'S CAUSING OPOSSUM,  RACCOONS AND ALL TYPES OF WILDLIFE. THE CAT URINE SMELLS IS SO STRONG .",-87.6532672,41.723013
"Nuisance Animals","12-00179088","Feb 09, 2012",2012,2,"3700 N NORMANDY AVE","cats , raccoons - Feeding stray cats in their yard - neighbor is feeding cat and wildlife. Theirs a lot of feces in the yard. also food is landing in callers yard drawing wildlife to her side of the yard.",-87.7935211,41.9455128
"Nuisance Animals","12-00592378","Mar 09, 2012",2012,3,"9300 S LOOMIS ST","4 RACOONS - Other - 4 RACCOONS LIVING IN CALLERS ATTIC...",-87.6581369,41.7247792
"Nuisance Animals","12-00604816","Mar 13, 2012",2012,3,"8600 S HERMITAGE AVE","raccooms - Other - raccoons and possums running around",-87.6669941,41.7374135
"Nuisance Animals","12-00625300","Mar 16, 2012",2012,3,"2200 W 80TH PL","raccoon - Other - stuck in the roof or attic",-87.6787445,41.7474421
"Nuisance Animals","12-00736271","Apr 09, 2012",2012,4,"1600 N MCVICKER AVE","raccoons - Other - caller wants to let a/c know there is a major raccoon and opossum  problem in this area..there are out every night",-87.7764414,41.909296
"Nuisance Animals","12-00743723","Apr 10, 2012",2012,4,"11900 S EGGLESTON AVE","racoon - Non Pet Animals Owned (goats, chickens, pigs, etc) - raccoon is their house",-87.6334762,41.6779084
"Nuisance Animals","12-00772168","Apr 16, 2012",2012,4,"5400 N NEWCASTLE AVE","racc - raccoons - Other - unoccupied ll -- prop and raccoons all ovr",-87.7976301,41.9791133
"Nuisance Animals","12-00781370","Apr 18, 2012",2012,4,"8500 S DREXEL AVE","10 stray cats - Feeding stray cats in their yard - the caller/neighbor is very concerned that owner of this property is feeding stray cats/inside her backyard - feeds them at about 6:30-7pm daily causing major wildlife problem - including stray cats, raccoons, opossums, etc.. would like ACC to enforce ord.",-87.602765,41.740177
"Nuisance Animals","12-00826007","Apr 26, 2012",2012,4,"2800 N BROADWAY ","WINNEMAC IS THE CROSS STREET CALLER SAYS RACCOON IS WALKING DOWN THE STREET AND IS AS BIG AS A MEDIUM SIZE DOG   OF ABOUT 30 LBS 3 FT LONG AND 1 1/2 FOOT HIGHT - RACCOON - Other - Non Pet Animals Owned (goats, chickens, pigs, etc) - CALLER AFRAID TO COME OUT OF HER CAR - CALLER AFRAID TO COME OUT OF HER CAR BUT EVENTUALLY RACCOON TOOK OFF",-87.6449617,41.9331345
"Nuisance Animals","12-00880687","May 07, 2012",2012,5,"5700 W BYRON ST","other =feeds raccoons and other wildlife including cat - Feeding stray cats in their yard--- and pigeons all over",-87.769406,41.9512956
"Nuisance Animals","12-00884197","May 08, 2012",2012,5,"3700 N NORMANDY AVE"," - feeding raccoon and cats, cats are coming over to caller property leaving poo, caller wants fines to be enforced - Other - want  to stop feeding animals and rodents",-87.7935211,41.9455128
"Nuisance Animals","12-00917340","May 14, 2012",2012,5,"8300 S HAMILTON AVE","Other - VACANT HOME - raccoons - Other - raccons",-87.6765851,41.7428962
"Nuisance Animals","12-00927508","May 16, 2012",2012,5,"10400 S LEAVITT ST","Raccoon In the chimney - raccoon - Other",-87.6769711,41.7044476
"Nuisance Animals","12-00953207","May 21, 2012",2012,5,"8500 S SEELEY AVE","Other - ot - other - raccoon - Other - raccoons are living in house",-87.6743423,41.739146
"Nuisance Animals","12-00967351","May 23, 2012",2012,5,"8300 S KILPATRICK AVE","other - Other - raccoon - raccoon",-87.7384111,41.741985
"Nuisance Animals","12-00967357","May 23, 2012",2012,5,"8300 S KILPATRICK AVE","other - Other - raccoon - raccoon",-87.7384111,41.741985
"Nuisance Animals","12-00993888","May 29, 2012",2012,5,"6800 S WOLCOTT AVE","A raccoon and its babies are living in the area and need to be trapped for their safety. The mother seems to be injured. - Other - The raccoon is trying to protect her babies and might attack anyone coming near her den.",-87.6715013,41.7701468
"Nuisance Animals","12-00997193","May 30, 2012",2012,5,"7300 S CAMPBELL AVE","raccoons - Other - in the vacant the raccoons have breed and 'taken over'",-87.6858678,41.7608787
"Nuisance Animals","12-01000699","May 30, 2012",2012,5,"7300 S CAMPBELL AVE","raccooons - Other - raccoons living in crawl space - raccoons living in crawl space of vacant house",-87.6858678,41.7608787
"Nuisance Animals","12-01016073","Jun 02, 2012",2012,6,"2300 E 104TH ST","RACCOONS - Other - HAVE SEEN AN UNSUALLY LARGE POP. OF RACCOONS IN THE AREA",-87.6078668,41.7055689
"Nuisance Animals","12-01031362","Jun 05, 2012",2012,6,"5900 W BYRON ST","Wild animals located at above mentioned address. Raccoons and posems infesting white garage at above mentioned address. - Raccoons and Posems - Other - Raccons and Posems infesting garage.",-87.7744692,41.9514414
"Nuisance Animals","12-01068818","Jun 12, 2012",2012,6,"3800 N FREMONT ST","raccoons and possums - Non Pet Animals Owned (goats, chickens, pigs, etc) - Raccoons and possoums are hanging in the alley and backyard.",-87.6520135,41.9511642
"Nuisance Animals","12-01071530","Jun 13, 2012",2012,6,"8500 S MARSHFIELD AVE","raccoon - Other - raccoon living in garage",-87.6643681,41.7394093
"Nuisance Animals","12-01078770","Jun 14, 2012",2012,6,"2100 W BOWLER ST","raccoon - Other - there is a raccoon that is raoming the area and has gotten aggresive latley .. hangs out in the alley attachet to this address",-87.6794426,41.8714089
"Nuisance Animals","12-01126629","Jun 21, 2012",2012,6,"3500 W 81ST ST","Feeding stray cats in their yard - various - raccoons too",-87.7095998,41.7460312
"Nuisance Animals","12-01184739","Jul 02, 2012",2012,7,"2700 S CENTRAL PARK AVE","Racoon - Other - Over a dozen Racoon's have infested house, house is boarded up, yet animals have gained access to property - Over a dozen Raccoon's have infested house, house is boarded up, yet animals have gained access to property - Raccoon",-87.7150456,41.8424121
"Nuisance Animals","12-01243570","Jul 11, 2012",2012,7,"1100 S AUSTIN BLVD","Home - raccoon - caller reports that some children beat the raccoon with bricks/raccoon went into the abandoned building/caller reports that the raccoon has about four or five babies that are in the abandoned property - FAMILY OF RACCOONS LIVING IN ABANDONED HOUSE/ADULT RACCOON HAS BEEN BEATEN WITH BRICKS BY KIDS IN THE AREA - Front - Vacant - Open - FRONT - REAR BASEMENT DOOR - family of raccoon - family of raccoons - Other - mother has about four babies living in the house",-87.7744583,41.8667075
"Nuisance Animals","12-01260890","Jul 15, 2012",2012,7,"9500 S LA SALLE ST","raccoons - Other - wants to let a/c know there have been a lot of sightings of raccoons in the area",-87.6274355,41.7215835
"Nuisance Animals","12-01310382","Jul 23, 2012",2012,7,"1000 N HOYNE AVE","raccoons - Other - the neighbors at this location are feeding wild life animal causing rodents and other health problems...the food is on the deck..",-87.6798791,41.8996616
"Nuisance Animals","12-01363385","Jul 30, 2012",2012,7,"4700 S ST LAWRENCE AVE","RACCOONS - Other - THERE IS A VACANT STORE ON THE CORNER AND THERE IS ALWAYS WILDLIFE AND BIG STRAY CATS GOING IN ANF OUT OF THE BUILDING",-87.6114582,41.8094492
"Nuisance Animals","12-01451569","Aug 14, 2012",2012,8,"7400 W ARDMORE AVE","Other - CALLER STATES THE PEOPLE HERE HAS A SIGN THAT SAYS WILD LIFE HABITAT IN FRONT OF THEIR HOUSE, AND THERE ARE A BUNCH OF OPOSSUMS, RACCOONS, SKUNKS, COYOTES AND ALL KIND OF WILDLIFE IN THIS YARD..CALLER STATES THEY ARE ALL HOARDING IN THE FRONT YARD, AND CALLER STATES HE HAS TO BE FEEDING THE ANIMALS..CALLER STATES THEY CAN'T EVEN WALK ON THE BLOCK AT NIGHT BECAUSE OFF ALL THE WILD LIFE AT THIS ADRESS. - ALL KIND OF ANIMALS",-87.8118828,41.9853018
"Nuisance Animals","12-01454722","Aug 14, 2012",2012,8,"9300 S GREEN ST","raccoons and possums - Non Pet Animals Owned (goats, chickens, pigs, etc) - There are a ton of raccoons and possums in the area.  The constituents are very concerned.",-87.6447978,41.7247941
"Nuisance Animals","12-01462290","Aug 15, 2012",2012,8,"7700 S SAWYER AVE","Other - caller reports that his neighbor throws left over food outside in the front and the back yard/caller says this has become a serious problem because now the area is full of all kinds of wildlife and rats - feeding rats,opossums,sea gulls,raccoons etc.",-87.7040022,41.7532754
"Nuisance Animals","12-01508018","Aug 24, 2012",2012,8,"3600 W 80TH PL","raccoon - Other - 6 raccoons living in garage",-87.7123163,41.7471061
"Nuisance Animals","12-01508059","Aug 24, 2012",2012,8,"3600 W 80TH PL","raccoon - Other - 6 raccoons living in garage",-87.7123163,41.7471061
"Nuisance Animals","12-01608948","Sep 13, 2012",2012,9,"8600 S HERMITAGE AVE","Other - Possums and raccoons are running in the neighborhood",-87.6669941,41.7374135
"Nuisance Animals","12-01670763","Sep 25, 2012",2012,9,"1700 W 100TH ST","RACCOONS - Other - THE PERSON AT THIS ADDRESS IS FEEDING THE RACCOONS AND OTHER WILDLIFE IN HER FRONT YARD AND THE ANIMALS ARE GETTING ALL OVER THERE NEIGHBOR'S CARS AND YARDS AND THERE IS FECES ALL OVER THE PLACE AND IT IS VERY DANGEROUS FOR PEOPLE WHO HAVE TO WALK IN THE AREA",-87.6650292,41.712257
"Nuisance Animals","12-01673411","Sep 26, 2012",2012,9,"8000 S RICHMOND ST","raccoon - Other - raccoon in attic",-87.6965337,41.7479189
"Nuisance Animals","12-01688368","Sep 29, 2012",2012,9,"7400 N ROGERS AVE","Raccoons and Squirrels - Animal is Unrestrained - Animals have gotten inside of constituents walls Please call constituent for details and explain if there is anything you can do",-87.6750308,42.0161734
"Nuisance Animals","12-01714756","Oct 05, 2012",2012,10,"7200 S WASHTENAW AVE","raccoon - Other - raccooons coming from occupied house detoriated attic",-87.6908738,41.7626109
"Nuisance Animals","12-01720516","Oct 07, 2012",2012,10,"9200 S RACINE AVE","RACCOONS - Other - HAVE SEEN LRG RACCOONS IN THE AREA....WANTED TO ALERT ANIMAL",-87.6533925,41.72668
"Nuisance Animals","13-00231571","Feb 28, 2013",2013,2,"3800 N OKETO AVE","CATS -Feeding stray cats in their yard - - FEEDING TWENTY  CATS & KITTENS IN THE BACKYARD UNDER PORCH -CAUSING RACCOONS AND SKUNKS -",-87.8123115,41.9489525
"Nuisance Animals","13-00398159","Apr 08, 2013",2013,4,"5600 S FAIRFIELD AVE","DOG - Owner not picking up feces - CALLER STATES THAT THE OWNER NEVER CLEANS UP THE POOP IN HIS YARD AND THERE IS TWO DOG HOUSES AND RATS, RACCOONS HAVE BEEN SEEN IN THE YARD AND THERE IS LARGE HOLES BESIDE THE DOG HOUSES",-87.6929145,41.7917455
"Nuisance Animals","13-00575615","May 14, 2013",2013,5,"4300 S VERNON AVE","raccoon - Other - have been seeing a number of raccoons in the area....if there is anything you can do pls ...",-87.61527,41.8166409
"Nuisance Animals","13-00615984","May 21, 2013",2013,5,"4000 S ELLIS AVE","Feeding stray cats in their yard - all wildlife - caller states the people are leaving feeding bowls on the front porch, and there are cats, opposum, squirrels, raccoons and all type of wildlife coming to eat from this feeding bowl....caller states she has pictures if they are needed.",-87.6038838,41.8217236
"Nuisance Animals","13-00659297","May 29, 2013",2013,5,"5900 W WALTON ST","RACCOON - Non Pet Animals Owned (goats, chickens, pigs, etc) - 2 IN VAC PROP",-87.7726051,41.8976935
"Nuisance Animals","13-00681742","Jun 03, 2013",2013,6,"5500 N NEENAH AVE","raccoons, opossum, rats - Non Pet Animals Owned (goats, chickens, pigs, etc) - Other - animals living in garage, attacking pets",-87.7904552,41.9811683
"Nuisance Animals","13-00726592","Jun 10, 2013",2013,6,"4500 S CALUMET AVE","Feeding stray cats in their yard - cat - WOMAN IN CONDO UNIT IS PUTTING FOOD IN THE FRONT YARD TO FEED STRAY CATS - THIS IS ATTRACTING OPOSSUMS AND RACCOONS.  WOMANS NAME IS MISS ",-87.6182621,41.812963
"Nuisance Animals","13-00806717","Jun 23, 2013",2013,6,"3500 W 81ST ST","Feeding stray cats in their yard - cat. raccoon",-87.7095998,41.7460312
"Nuisance Animals","13-00851314","Jun 28, 2013",2013,6,"5100 S LAVERGNE AVE","30 chickens - Non Pet Animals Owned (goats, chickens, pigs, etc) - rodents / mice / raccoons / possums",-87.7480873,41.8001014
"Nuisance Animals","13-00945059","Jul 15, 2013",2013,7,"4600 W PETERSON AVE","cats and wildlife - Feeding stray cats in their yard - throwing food out for cats but raccoons are infesting due to this - cats & raccoons are infesting the area and going onto other residents properties terrorizing them",-87.742819,41.990235
"Nuisance Animals","13-00984612","Jul 19, 2013",2013,7,"7400 S OAKLEY AVE","other - Other - Other - vacant house, raccoons in house",-87.6808131,41.7591354
"Nuisance Animals","13-00990215","Jul 20, 2013",2013,7,"2900 W BYRON ST","Feeding stray cats in their yard - cat...tenant lives in unit 1 - caller states the person in unit 1 is leaving trays of food underneath his deck or sitting on his deck, and there is always cats, raccoons, and opposums out there.",-87.7006313,41.9521365
"Nuisance Animals","13-01056581","Jul 31, 2013",2013,7,"2300 N KEELER AVE","RACCOONS - Other - RACCOONS ARE HARBORING IN VACANT PROPERTY",-87.7315994,41.9226098
"Nuisance Animals","13-01069897","Aug 01, 2013",2013,8,"7900 S MAY ST","RACCOONS - Too many animals being kept - SEVERAL RACCOONS INSIDE OF VACANT BLD AT ",-87.6525283,41.7505038
"Nuisance Animals","13-01091844","Aug 05, 2013",2013,8,"4500 W MONTANA ST","ELDERLY MAN HAS RACCOONS, OPPOSUMS & OTHER ANIMALS IN HOME - Non Pet Animals Owned (goats, chickens, pigs, etc)",-87.739222,41.9255799
"Nuisance Animals","13-01108942","Aug 07, 2013",2013,8,"10700 S ARTESIAN AVE","FEEDING RACCOONS-SQUIRRELS - FEEDING RACCONS-SQUIRRELS - Feeding stray cats in their yard - - LEAVING LOAF OF BREAD IN BACKYARD -  -5 BOWELS IN FRONTYARD -SEEDS FOR PIGEONS",-87.6829794,41.6989284
"Nuisance Animals","13-01124163","Aug 09, 2013",2013,8,"9500 S AVENUE L "," RACCOONS-OPOSSUMS-RATS -MICES - Too many animals being kept - - OPOSSUM ALMOST BITE CHILD -TOO MANY WILDLIFE ARE LIVING INSIDE OF HOME",-87.5368424,41.7227129
"Nuisance Animals","13-01171451","Aug 16, 2013",2013,8,"0 E 123RD ST","raccoon - Other - raccoon stuck in garbage cart / caller is afraid to turn over",-87.6196748,41.670773
"Nuisance Animals","13-01279377","Sep 03, 2013",2013,9,"4800 S KEDVALE AVE","RACCOONS HAVE EATEN THROUGH THE ROOF OF HOUSE AND NOW THERE ARE A FAMILY OF RACCOONS LIVING INSIDE OF THE PROPERTY - Vacant - Boarded - ROOF - Front - raccoons - Too many animals being kept - too many raccoons living in abandoned property",-87.7274393,41.805866
"Nuisance Animals","13-01332599","Sep 11, 2013",2013,9,"6300 N LAKEWOOD AVE","caller has problems w/raccoons and would like ac to call him back",-87.6629935,41.9964241
"Nuisance Animals","13-01516655","Oct 10, 2013",2013,10,"8700 S MARQUETTE AVE","RACCOONS - Other - FEEDING RACCOONS - RACCOON ARE LIVING IN THE BUILDING OF THE OLD MAN ENTERING IN THE SIDE BASEMENT WINDOW ABOUT 12",-87.5586083,41.7371513
"Nuisance Animals","13-01558709","Oct 18, 2013",2013,10,"8000 S BURNHAM AVE","***Report of possible raccoon infestation at the property per the aldermans office- the property is reported to be owned by the city - Other",-87.5567547,41.7498986
"Nuisance Animals","13-01560969","Oct 18, 2013",2013,10,"2700 W 68TH ST","***Report of a raccoon on the 13th floor of the parking lot-- holy cross hospital- goto security desk speak to  - Other",-87.6907983,41.7700724
"Nuisance Animals","13-01657169","Nov 05, 2013",2013,11,"6700 N ODELL AVE","Other - wildlife - person here is feeding squirrels/raccoon and wildlife, there is a feeder box outside of his dining room window, and the animals are crawling into the back of the home for the food, and this is causing damaged to neighbors property and a health issue.",-87.8106889,42.0026704
"Nuisance Animals","13-01666075","Nov 06, 2013",2013,11,"8100 S MAPLEWOOD AVE","raccoons - Other - neighbor is feeding raccoons - raccoons are now everywhere",-87.686715,41.7462454
"Stray Animal","11-00299856","Feb 21, 2011",2011,2,"3900 S ARCHER AVE","raccoon - Other - McDonald's parking lot",-87.6902398,41.822734
"Stray Animal","11-00401626","Mar 11, 2011",2011,3,"13300 S PRAIRIE AVE"," - Very Large Raccoon ( This is the 3rd request.) - Other - Midday to 5:00am, comes and goes between those times.",-87.6164998,41.6753798
"Stray Animal","11-00551464","Mar 31, 2011",2011,3,"2700 W 18TH ST"," - Raccoon - Back yard",-87.6933329,41.85758
"Stray Animal","11-00712579","Apr 09, 2011",2011,4,"10300 S WOOD ST"," - Midsize injured Raccoon - Back yard - never",-87.6671099,41.7066248
"Stray Animal","11-00805580","Apr 13, 2011",2011,4,"2000 W 79TH PL","other - raccoon - Other - night",-87.6732733,41.7495503
"Stray Animal","11-00935674","Apr 18, 2011",2011,4,"8500 S HOYNE AVE","raccoon in attic - raccoon in attic - Home - anytime daytime",-87.675513,41.739058
"Stray Animal","11-01126074","Apr 25, 2011",2011,4,"2000 W 103RD ST"," - Raccoon(s) adult and possible babies. - Back yard - We've seen during daytime hours in our Garage.  There is a hole in the roof of the garage and a chimney, which we don't know if it is open since the animal is in there.",-87.6723103,41.7068039
"Stray Animal","11-01241835","Apr 29, 2011",2011,4,"800 E 120TH ST"," - medium size raccoon - Other - today  now   this morning",-87.6049833,41.6757998
"Stray Animal","11-01273779","Apr 30, 2011",2011,4,"1800 W MARQUETTE RD","raccoon - Other inside the garbage cart",-87.6688894,41.7721343
"Stray Animal","11-01337101","May 02, 2011",2011,5,"1000 W 31ST PL"," - raccoon..large - Home - evening/early morning",-87.6700393,41.836848
"Stray Animal","11-01369208","May 03, 2011",2011,5,"1400 N CLYBOURN AVE","Other - pedestrian reporting a raccoon roaming around the area.... - Street",-87.6432945,41.9064549
"Stray Animal","11-01669406","May 12, 2011",2011,5,"900 W 53RD ST","RACCOON - Home - NOW 2 BABY",-87.6478428,41.7979792
"Stray Animal","11-01796234","May 16, 2011",2011,5,"5100 W NELSON ST","BABY RACCOON - Other - BETWEEN THE GANGWAY  LEFT SIDE OF HOUSE",-87.754325,41.9362187
"Stray Animal","11-01981020","May 21, 2011",2011,5,"500 N ALBANY AVE","senior c. is complaining she has too many raccoons roaming around her house at night - Street - Back yard - during the night...",-87.7039241,41.8903282
"Stray Animal","11-01991698","May 21, 2011",2011,5,"300 S KILBOURN AVE","raccoon - Front yard - now by ",-87.7377893,41.8769344
"Stray Animal","11-01993086","May 21, 2011",2011,5,"300 S KILBOURN AVE","rocky raccoon - Sidewalk - now",-87.7377893,41.8769344
"Stray Animal","11-02872955","Jun 13, 2011",2011,6,"10900 S HOMAN AVE"," - large raccoon and 3-4 baby raccoons - Front yard - all day in the tree in front of house",-87.7062349,41.6949977
"Stray Animal","11-03034000","Jun 17, 2011",2011,6,"2100 W MONROE ST"," - grey and black raccoon - Vacant lot/Parking lot - Right now - trapped in dumpster in our parking lot",-87.679414,41.879685
"Stray Animal","11-03389743","Jul 17, 2011",2011,7,"5600 W PATTERSON AVE"," - 2 raccoons - Home - 5:45am",-87.7667874,41.9467861
"Stray Animal","11-03405351","Jul 19, 2011",2011,7,"4800 W WELLINGTON AVE","resident has seen 1 opposum and 2 raccoons in her back yard and throughout the area - Back yard",-87.7474015,41.9351648
"Stray Animal","11-03407132","Jul 19, 2011",2011,7,"3300 N OLCOTT AVE","Raccoons,Snakes,Possums hiding inside high grass. - Back yard",-87.8144235,41.9398146
"Stray Animal","11-03412247","Jul 19, 2011",2011,7,"5700 N GLENWOOD AVE"," - six raccoons - Front yard - We saw them at 10:00 PM on July 19, going between a tree and the ground, looking for food, etc.",-87.6650144,41.9855062
"Stray Animal","11-03487575","Jul 29, 2011",2011,7,"5400 S UNIVERSITY AVE"," - Baby Raccoon - Sidewalk",-87.5983661,41.7978172
"Stray Animal","11-03537006","Aug 05, 2011",2011,8,"800 W AINSLIE ST"," - small raccoon - Back yard - varies - it's in out dumpster - seems caught",-87.6504481,41.9716434
"Stray Animal","11-03588986","Aug 13, 2011",2011,8,"9700 S PROSPECT AVE"," - Raccoon - Back yard - Wild animal.  Typically seen at night.",-87.6649522,41.7178552
"Stray Animal","11-03638519","Aug 22, 2011",2011,8,"900 E 50TH ST"," - RACCOONS - MEDIUM AND LARGE IN SIZE - Sidewalk - DAY AND NIGHT - THEY ARE CHASING PEOPLE AND DOGS DOWN THE STREET.   THEY ARE UP IN THE TREES AND COME DOWN AND START FOLLOWING PEOPLE DOWN THE STREET.  THEY ARE ALSO IN THE ALLEYS.",-87.6037842,41.8040969
"Stray Animal","11-03640321","Aug 22, 2011",2011,8,"800 E 50TH AND  DREXEL ST"," - RACCOONS - LARGE AND MEDIUM SIZE -  THERE IS A LOT OF THEM - Sidewalk - DAY AND NIGHT - THEY COME DOWN OUT OF THE TREES AND START SCARING PEOPLE AND THE DOGS.",-87.606444,41.8040621
"Stray Animal","11-03640536","Aug 22, 2011",2011,8,"1000 E 44TH ST","Large raccoon - Front yard - All hours, mostly night",-87.6018224,41.8150354
"Stray Animal","11-03641896","Aug 22, 2011",2011,8,"500 W 103RD PL","3 raccoons - Home - night and day living in roof comes out at night very big home owner single senior.",-87.635739,41.7062542
"Stray Animal","11-03702680","Aug 31, 2011",2011,8,"400 E WATERSIDE DR"," - Several large raccoons - Other - Multiple residents have seen the raccoons in our garage at ALL times throughout the day.",-87.6169062,41.8867898
"Stray Animal","11-03718519","Sep 03, 2011",2011,9,"4300 W CERMAK RD","SMALL, WHITE, CHIWAWA - Other - NOW - ON BACK PORCH - PLEASE COME ASAP, MANY RACCOONS IN AREA, CALLER CONCERNED FOR DOG",-87.7322291,41.8517722
"Stray Animal","11-03761979","Sep 10, 2011",2011,9,"600 W 95TH ST"," - Brown & WhiteRaccoon - Back yard - Evening",-87.6384086,41.7218058
