,,,,,,
,Report Title,,,,,
,,,,,,
Type,Service Request No,Created Date,Created Year,Created Month,Block Address,Description
Vicious Animal,12-01804646,"Oct 24, 2012",2012,10,6000 S MAYFIELD AVE,Other - 2 coyotes  walking in gangways 2 am mornings - 
Vicious Animal,12-01806099,"Oct 24, 2012",2012,10,900 E 132ND ST,Other - coyote - sighted in the baseball diamond and along the park
Vicious Animal,12-01806527,"Oct 24, 2012",2012,10,8600 S PAULINA ST,Other - coyote - street
Vicious Animal,12-01806849,"Oct 24, 2012",2012,10,8600 S PAULINA ST,INJURIED Growling - COYOTE - street beat 4731 on scene - COYOTE
Vicious Animal,12-01809055,"Oct 24, 2012",2012,10,4900 N WHIPPLE ST,Other - coyote - looked like fox
Vicious Animal,12-01809163,"Oct 24, 2012",2012,10,5900 S RUTHERFORD AVE,Other - COYOTE - ANIMAL SEEN BY THE RAILROAD TRACKS
Vicious Animal,12-01814546,"Oct 25, 2012",2012,10,4500 N DOVER ST,Other - coyote - street
Vicious Animal,12-01815392,"Oct 26, 2012",2012,10,3500 N LAKE SHORE DR,Other - COYOTE - SPOTTED INFRONT OF CALLERS  HOME
Vicious Animal,12-01818924,"Oct 26, 2012",2012,10,800 W 40TH ST,Other - COYOTE - PARKING LOT
Vicious Animal,12-01819538,"Oct 26, 2012",2012,10,1900 N MAUD AVE,Other - COYOTE - ANIMAL WAS SEEN WALK IN THIS AREA
Vicious Animal,12-01819547,"Oct 26, 2012",2012,10,1900 N MAUD AVE,COYOTE - Other - WALK DOWN THE STREET
Vicious Animal,12-01819749,"Oct 27, 2012",2012,10,6000 S WOODLAWN AVE,Other - 3 COYOTES - WOODLAWN AND 60TH
Vicious Animal,12-01820270,"Oct 27, 2012",2012,10,4200 W 51ST ST,Other - coyote - standing on the railroad track
Vicious Animal,12-01821080,"Oct 27, 2012",2012,10,4200 W FOSTER AVE,Other - 2  coyote - near gompers park
Vicious Animal,12-01821246,"Oct 28, 2012",2012,10,3300 N NEWLAND AVE,Other - coyote - near park
Vicious Animal,12-01821252,"Oct 28, 2012",2012,10,3300 N NEW ENGLAND AVE,Other - medium gray coyote - running loose in the area
Vicious Animal,12-01821255,"Oct 28, 2012",2012,10,6900 W ADDISON ST,Other - 2 medium gray coyotes - running loose in shabbona park
Vicious Animal,12-01821314,"Oct 28, 2012",2012,10,6000 S ST LAWRENCE AVE,Other - 3 coyotes   medium - Washington Park between 5900 S Cottage Grove and 60th streets
Vicious Animal,12-01822498,"Oct 28, 2012",2012,10,1300 W CORNELIA AVE,Other - medium gray coyote - running south on lakewood
Vicious Animal,12-01822522,"Oct 29, 2012",2012,10,2200 N LAKEWOOD AVE,Other - large coyote - webster and lakewood
Vicious Animal,12-01822542,"Oct 29, 2012",2012,10,6300 S BLACKSTONE AVE,Other - 2 coyotes. - walking south on blackstone towards vacant lot.
Vicious Animal,12-01822573,"Oct 29, 2012",2012,10,4300 S ELLIS AVE,Other - 2 coyotes - 43rd and Ellis
Vicious Animal,12-01822688,"Oct 29, 2012",2012,10,8000 W FOREST PRESERVE AVE,Other - COYOTE - HIAWATHA PK BY BALL PARK
Vicious Animal,12-01828541,"Oct 29, 2012",2012,10,3100 S ARCHER AVE,by the river walk - Other - coyote - archer and ashland
Vicious Animal,12-01829744,"Oct 30, 2012",2012,10,500 W 65TH PL,Other - COYOTE - COYOTE SPOTTED IN THE SIDEWALK
Vicious Animal,12-01833701,"Oct 30, 2012",2012,10,3700 S RHODES AVE,btwn rhodes and vincennes 2 coyotes - Other - coyote -- 2 - at vac field
Vicious Animal,12-01833728,"Oct 30, 2012",2012,10,3400 N PAGE AVE," coyote grayish in color medium size - Other - grayish, med. possible coyote - sidewalk animal always comes out when darkness comes per caller."
Vicious Animal,12-01833853,"Oct 30, 2012",2012,10,2700 N LAKEWOOD AVE,Other - coyote -- by construction site - there now
Vicious Animal,12-01833919,"Oct 30, 2012",2012,10,3000 N LAKEWOOD AVE,Other - 2 coyotes - walking about
Vicious Animal,12-01833971,"Oct 30, 2012",2012,10,3000 N SOUTHPORT AVE,Other - 2 coyotes - running around in area
Vicious Animal,12-01834089,"Oct 31, 2012",2012,10,9100 S STEWART AVE,"Other - 4 coyotes - back by rail road tracks,"
Vicious Animal,12-01834120,"Oct 31, 2012",2012,10,1100 W ARMITAGE AVE,Other - 1 medium size coyote; dark - walking east via back alleys
Vicious Animal,12-01837362,"Oct 31, 2012",2012,10,1300 W BELDEN AVE,LADY WAS IN A WHEEL CHAIR AT THE SENIOR CTZN COMPLEX AND  IT WAS ABOUT 3 OR 4 COYOTES COMING TOWARDS  HERE  BUT CALLER SCARED THEM OFF - PLS CJECK THE AREA - PLS CHECK THE AREA
Vicious Animal,12-01838170,"Oct 31, 2012",2012,10,6400 W ADDISON ST,COYOTE INSIDE  THE FENCE OF THE CEMENTARY  AT 1 BLOCK OF WEST OF NARRAGANSETT
Vicious Animal,12-01839997,"Oct 31, 2012",2012,10,9700 S GREENWOOD AVE,Other - 1 COYOTE TANNISH W WHITE AND GREY//   ON STREET
Vicious Animal,12-01840991,"Nov 01, 2012",2012,11,6500 S NORMAL BLVD,Other - COYOTE - ALLEY
Vicious Animal,12-01844410,"Nov 01, 2012",2012,11,5500 S COTTAGE GROVE AVE,Other - COYOTE - ANIMAL SEEN IN WASHINGTON PARK AREA
Vicious Animal,12-01844478,"Nov 01, 2012",2012,11,900 N NORTH BRANCH ST,KENDALL COLLEGE - Other - COYOTE SIGHTING - PARKING LOT
Vicious Animal,12-01844590,"Nov 02, 2012",2012,11,900 N HUDSON AVE,Other - 2 COYOTES; WALKING AROUND IN THIS AREA: JUST BEFORE - 2 COYOTES; WALKING AROUND - WALKING EAST ON CHESTNUT
Vicious Animal,12-01844591,"Nov 02, 2012",2012,11,3700 S LAKE PARK AVE,Other - 1 COYOTE - RUNNING ON LAKE PARK TOWARDS   39TH STREET
Vicious Animal,12-01844648,"Nov 02, 2012",2012,11,700 E 60TH ST,Other - COYOTE - WASHINGTON PARK NEAR THE MONUMENT
Vicious Animal,12-01844745,"Nov 02, 2012",2012,11,9000 S HALSTED ST,BABY COYOTE
Vicious Animal,12-01847834,"Nov 02, 2012",2012,11,700 E 60TH ST,Other - coyotes(hanging around statue)around 4-5 am . about 5 seen already-seen by bus stop. cllr concerned for her safety
Vicious Animal,12-01849956,"Nov 02, 2012",2012,11,1700 W AINSLIE ST,Other - coyote - by the train tracks
Vicious Animal,12-01849985,"Nov 02, 2012",2012,11,5500 S COTTAGE GROVE AVE,Other - 2 coyotes - near park  hunting
Vicious Animal,12-01850060,"Nov 03, 2012",2012,11,1800 N CLARK ST,Other - SMALL COYOTE - ON STREET
Vicious Animal,12-01851440,"Nov 04, 2012",2012,11,4400 N NARRAGANSETT AVE,Other - 2 coyotes - coming out of Mount Olive Cemetary
Vicious Animal,12-01851463,"Nov 04, 2012",2012,11,5500 W AGATITE AVE,Other - SMALL COYOTE - ON STREET
Vicious Animal,12-01851467,"Nov 04, 2012",2012,11,5500 W AGATITE AVE,Other - coyote - walking down the sidewalk and north of linder
Vicious Animal,12-01851521,"Nov 04, 2012",2012,11,4500 N MOODY AVE,"Other - 1 big coyote - went north and then east toward park, Dunham Park"
Vicious Animal,12-01851790,"Nov 04, 2012",2012,11,9500 S DR MARTIN LUTHER KING JR DR,Other - COYOTE - COYOTE NEAR CHICAGO STATE UNIVERSITY
Vicious Animal,12-01852584,"Nov 05, 2012",2012,11,6000 W FOSTER AVE,Other - medium gray coyote - running loose in austin park by the swig sets
Vicious Animal,12-01852600,"Nov 05, 2012",2012,11,10400 S STATE ST,Other - LARGE GRAY COYOTE - RUNNING LOOSE IN ALLEY
Vicious Animal,12-01852615,"Nov 05, 2012",2012,11,3600 S LAKE PARK AVE,2 coyote going thur the alley heading towards  35th lake park
Vicious Animal,12-01852616,"Nov 05, 2012",2012,11,5100 S DREXEL AVE,Other - 3 medium coyotes - heading northbound
Vicious Animal,12-01858101,"Nov 05, 2012",2012,11,6200 S LANGLEY AVE,Other - coyote - animal was running down the street
Vicious Animal,12-01858144,"Nov 05, 2012",2012,11,1500 N CLYBOURN AVE,Other - WOLF OR COYOTE - CALLER THINKS IS WAS A WOLF THAT RAN ACROSS THE STREET TO THE PARK AREA
Vicious Animal,12-01858267,"Nov 05, 2012",2012,11,5300 S WABASH AVE,Other - 1 medium coyote - in caller's back yard
Vicious Animal,12-01858367,"Nov 06, 2012",2012,11,3200 S KEELER AVE,2 coyotes in the park here
Vicious Animal,12-01863354,"Nov 06, 2012",2012,11,6800 W IRVING PARK RD,Other - coyote in parking lot - parking lot
Vicious Animal,12-01863704,"Nov 06, 2012",2012,11,200 S COLUMBUS DR,coyote - Other - in the north side of Grant park
Vicious Animal,12-01863996,"Nov 07, 2012",2012,11,10600 S VINCENNES AVE,Other - 2 - Coyotes - behind 10500-10600 S Vincennes/Glenroy behind houses by ditch area@ railroad tracks alley -[@green tarp torn area on fence is were Coyotes are hiding]
Vicious Animal,12-01863997,"Nov 07, 2012",2012,11,10400 S VINCENNES AVE,Other - coyote - 
Vicious Animal,12-01868609,"Nov 07, 2012",2012,11,1600 N CLYBOURN AVE,1 coyote --- - Other - coyote- king of skiddish
Vicious Animal,12-01868712,"Nov 07, 2012",2012,11,7200 W SEMINOLE ST,"2 coyotes and fox - Other - walking down the street, went into somebody's driveway."
Vicious Animal,12-01869082,"Nov 07, 2012",2012,11,6400 W IRVING PARK RD,Other - coyote - park  heading northbound
Vicious Animal,12-01873796,"Nov 08, 2012",2012,11,5500 S DR MARTIN LUTHER KING JR DR,SEVERAL COYOTES --- VERY MANY AT LEAST 5 COYOTES IN  WASHIN GTON PARK
Vicious Animal,12-01873963,"Nov 08, 2012",2012,11,1800 N CLYBOURN AVE,Other - CALLER STATES SHE SEES HEADING NORTH IS A COYOTE
Vicious Animal,12-01874015,"Nov 08, 2012",2012,11,2500 E 109TH ST,"Other - pack of coyotes - howling in prairie area - Other - pack of coyotes - howling in prairie area, high pitched in heard them last week"
Vicious Animal,12-01874020,"Nov 08, 2012",2012,11,2500 E 109TH ST,Other - 2 COYOTES SEEN IN THE AREA IN THE FIELD ON 110TH ACROSS THE STREET.
Vicious Animal,12-01874175,"Nov 09, 2012",2012,11,6100 S WABASH AVE,actual time call came in 11:00 p.m. hour-11/8/12 - Other - 2 gray and white and black coyotes - walking north on wabash; between 6100 s and 6300 s. on wabash.
Vicious Animal,12-01874230,"Nov 09, 2012",2012,11,10500 S MAPLEWOOD AVE,Other - large grauy coyote - running loose in the area
Vicious Animal,12-01876002,"Nov 09, 2012",2012,11,3700 N NORDICA AVE,coyote - running loose on street
Vicious Animal,12-01876379,"Nov 09, 2012",2012,11,3700 N NORDICA AVE,Other - coyote - street
Vicious Animal,12-01877872,"Nov 09, 2012",2012,11,2600 W ADDISON ST,"Other - MEDIUM, BROWNISH, COYOTE - STREET TOWARDS ADDISON"
Vicious Animal,12-01877967,"Nov 09, 2012",2012,11,1100 W DIVISION ST,Other - coyote - near alley
Vicious Animal,12-01877970,"Nov 09, 2012",2012,11,1100 W DIVISION ST,Other - COYOTE SEEN IN AREA.
Vicious Animal,12-01878055,"Nov 09, 2012",2012,11,13100 S MACKINAW AVE,Other - COYOTE - STREET
Vicious Animal,12-01878094,"Nov 09, 2012",2012,11,5600 S LA SALLE ST,COYOTE SIGHTING - Other - COYOTE -- GRAY W DARK SPOTS - STREET
Vicious Animal,12-01878117,"Nov 09, 2012",2012,11,3000 N CLYBOURN AVE,"COYOTE WITH TAG IN IT'S EAR, BARRY AND LEAVITTE LAST SEEN GOLDEN BROWN, MED. - GOLDEN, SKINNY, NEON GREEN TAG, - STREET"
Vicious Animal,12-01878123,"Nov 09, 2012",2012,11,2100 W DIVERSEY PKWY,Other - COYOTE - ALONG THE RIVER WHERE THERE USED TO BE PUBLIC HOUSING
Vicious Animal,12-01878285,"Nov 09, 2012",2012,11,1800 N CLYBOURN AVE,Other - coyote - alley  chewing gabage in bags
Vicious Animal,12-01878308,"Nov 10, 2012",2012,11,6800 W IRVING PARK RD,Other - COYOTE - STREET
Vicious Animal,12-01878423,"Nov 10, 2012",2012,11,1700 W FARRAGUT AVE,Other - coyote
Vicious Animal,12-01878571,"Nov 10, 2012",2012,11,5300 S NEWLAND AVE,Other - COYOTEE
Vicious Animal,12-01878613,"Nov 10, 2012",2012,11,5200 S NEWLAND AVE,fox running arond ..large coyote.. rusty brwn .. large.. running towards the tracks.. and back n forth ..
Vicious Animal,12-01879818,"Nov 11, 2012",2012,11,2600 N GREENVIEW AVE,Other - coyote - wentworth park
Vicious Animal,12-01879847,"Nov 11, 2012",2012,11,1800 W GRACE ST,Other - coyote - street
Vicious Animal,12-01879888,"Nov 11, 2012",2012,11,1000 W AINSLIE ST,"Other - GRAY COYOTE, MEDIUM IN SIZE, EAST BOUND ON AINSLIE, WALKING - WALKING EAST ON AINSLIE STREET DURING THE 11:00 P.M. HOUR OF 11/10/12"
Vicious Animal,12-01881279,"Nov 11, 2012",2012,11,7000 W BYRON ST,Other - coyote - in open grassy area  eating a rabbit
Vicious Animal,12-01881283,"Nov 11, 2012",2012,11,3400 N NEW ENGLAND AVE,Other - SMALL COYOTE - HEADED NORTH OF 
Vicious Animal,12-01881389,"Nov 12, 2012",2012,11,2600 N LAKEWOOD AVE,Other - spotted 3 coyotes - loose in the area    now
Vicious Animal,12-01881403,"Nov 12, 2012",2012,11,2900 N LAKEWOOD AVE,"Other - medium sized coyote, Lincoln and George, hanging by the park, not afraid of humans"
Vicious Animal,12-01881440,"Nov 12, 2012",2012,11,1300 W BARRY AVE,Other - COYOTE - STREET (BETWEEN BARRY  & SOUTHPORT)
Vicious Animal,12-01881441,"Nov 12, 2012",2012,11,3000 N LAKEWOOD AVE,Other - medium coyote - on street headed north
Vicious Animal,12-01881442,"Nov 12, 2012",2012,11,1300 W BARRY AVE,Other - COYOTE - STREET ( HEADING SOUTH)
Vicious Animal,12-01881443,"Nov 12, 2012",2012,11,1200 W NELSON ST,Other - spotted coyotes - in the area  of   1200 w nelson  area
Vicious Animal,12-01881454,"Nov 12, 2012",2012,11,3000 N LAKEWOOD AVE,Other - 2 COYOTES - HEADING NORTH ON LAKEWOOD
Vicious Animal,12-01882536,"Nov 12, 2012",2012,11,1300 W WOLFRAM ST,Other - 2 COYOTES - - NEAR SOUTH LAKEVIEW PARK-POSSIBLE MATING PER CALLER-
Vicious Animal,12-01882666,"Nov 12, 2012",2012,11,9100 S STEWART AVE,Other - 2 Coyotes - roaming rear railroad tracks - right now
Vicious Animal,12-01883235,"Nov 12, 2012",2012,11,6800 W IRVING PARK RD, CALLER SAY 2 COYOTES HERE IN THE PARK
Vicious Animal,12-01883609,"Nov 12, 2012",2012,11,3000 N RACINE AVE,Other - 2 - COYOTES - caller states that this morning about 7am she saw 2 coyotes on Wellington between Racine and Lincoln - on corner area
Vicious Animal,12-01883919,"Nov 12, 2012",2012,11,3000 N LAKEWOOD AVE,Other - COYOTE
Vicious Animal,12-01884012,"Nov 12, 2012",2012,11,1400 W ALTGELD ST,Other - COYOTE - RUNNING DOWN ON ALTGELD
Vicious Animal,12-01884025,"Nov 12, 2012",2012,11,1300 W FULLERTON AVE,coyote - standing on sidewalk - Other
Vicious Animal,12-01884514,"Nov 13, 2012",2012,11,8400 W BELMONT AVE,"Other - medium gray coyotes - 3 coyotes running loose in the area, also around the forest preserve"
Vicious Animal,12-01884654,"Nov 13, 2012",2012,11,6400 W IRVING PARK RD,Other - SPOTTED A COYOTE - IN THE  AREA - IN THE  AREA   KIDDIE PARK PLAY GROUND
Vicious Animal,12-01884677,"Nov 13, 2012",2012,11,4100 N MOBILE AVE,Other - COYOTE - IN THE YARD
Vicious Animal,12-01885222,"Nov 13, 2012",2012,11,300 E BALBO DR,Other - COYOTE - HUTCHINSON FIELD
Vicious Animal,12-01889253,"Nov 13, 2012",2012,11,5200 S KNOX AVE,Other - COYOTE - STREET
Vicious Animal,12-01890394,"Nov 13, 2012",2012,11,100 S COLUMBUS DR,Other - 3 coyotes - at columbus and monroe
Vicious Animal,12-01890429,"Nov 13, 2012",2012,11,5900 W MIDWAY PARK ,Other - 3 coyotes
Vicious Animal,12-01890440,"Nov 14, 2012",2012,11,6400 N NASHVILLE AVE,Other - 2 coyote - in alley
Vicious Animal,12-01890482,"Nov 14, 2012",2012,11,2400 N CLYBOURN AVE,Other - COYOTE - FULLERTON AND CLYBOURN
Vicious Animal,12-01892275,"Nov 14, 2012",2012,11,6500 W BELMONT AVE,Other - coyote - roaming the area
Vicious Animal,12-01892279,"Nov 14, 2012",2012,11,6400 W BELMONT AVE,coyote - going east on barry
Vicious Animal,12-01892367,"Nov 14, 2012",2012,11,6800 W BELMONT AVE,Other - large size coyote sighted - yards of this location...
Vicious Animal,12-01893204,"Nov 14, 2012",2012,11,6500 W ADDISON ST,Other - coyote sightings in the area - now
Vicious Animal,12-01895100,"Nov 14, 2012",2012,11,4300 S FEDERAL ST,Other - 2 coyotes sited ---
Vicious Animal,12-01895132,"Nov 14, 2012",2012,11,2200 N SEMINARY AVE,"RUNNING DOWN SEMINARY STREET COMING DOWN AN ALLEY - Other - COYOTE, GRAY, MEDIUM, 30 POUNDS - STREET"
Vicious Animal,12-01895240,"Nov 14, 2012",2012,11,3200 W BRYN MAWR AVE,Other - coyote
Vicious Animal,12-01895312,"Nov 14, 2012",2012,11,3000 S TRIPP AVE,Other - 4 coyotes - in the park
Vicious Animal,12-01895362,"Nov 14, 2012",2012,11,300 S AUSTIN BLVD,Other - coyote - going in and out of the yards and street
Vicious Animal,12-01895364,"Nov 14, 2012",2012,11,4200 N HERMITAGE AVE,COYOTE GRAY MED. - STREET - Other
Vicious Animal,12-01895421,"Nov 14, 2012",2012,11,3100 S STATE ST,Other - 1 coyote headed east on 31st at state - headed east on 31st at state - 1 coyote
Vicious Animal,12-01895431,"Nov 15, 2012",2012,11,3300 S COTTAGE GROVE AVE,on  33rd pl  - Other - fox or coyote - street
Vicious Animal,12-01895451,"Nov 15, 2012",2012,11,6300 S DR MARTIN LUTHER KING JR DR,Other - 2coyotes - alle
Vicious Animal,12-01895453,"Nov 15, 2012",2012,11,6100 S CALUMET AVE,"Other - 2 COYOTES - 61ST AND CALUMET AND dR. mlk JR DRIVE, HAS YOUNG CALLER AFRAID AND WANTING AN ESCORT THROUGH COYOTE VILLE TO HIS HOME"
Vicious Animal,12-01895473,"Nov 15, 2012",2012,11,11100 S NORMAL AVE,Other - 1 coyote - on train tracks behind roseland on 
Vicious Animal,12-01895492,"Nov 15, 2012",2012,11,6400 W BELMONT AVE,Other - coyote - running loose in the area
Vicious Animal,12-01895496,"Nov 15, 2012",2012,11,2600 N NARRAGANSETT AVE,Other - 2 coyotes - loose in the shopping mall area
Vicious Animal,12-01895604,"Nov 15, 2012",2012,11,2300 N LAKEWOOD AVE,Other - COYOTE - BACKYARD- NURSING HOME
Vicious Animal,12-01896126,"Nov 15, 2012",2012,11,6000 N OAKLEY AVE,"Other - LARGE, LIGHT BROWN COYOTE - ROSEHILL CEMETARY JUST NORTH OF PETERSON"
Vicious Animal,12-01896670,"Nov 15, 2012",2012,11,2700 W SUNNYSIDE AVE,Other - coyote - roaming the area
Vicious Animal,12-01897650,"Nov 15, 2012",2012,11,2700 N MAGNOLIA AVE,Other - coyote - caller states that the animal was in her backyard - she was able to get him out and he is now roaming the area in the alley and streets for at least 1 week now
Vicious Animal,12-01898952,"Nov 15, 2012",2012,11,1600 N ORCHARD ST,Other - COYOTE - FRONT YARD
Vicious Animal,12-01900039,"Nov 15, 2012",2012,11,500 W 72ND ST,"Hamilton Park rear baseball field - Other - coyote, - baseball field"
Vicious Animal,12-01900391,"Nov 15, 2012",2012,11,6000 N LINCOLN AVE,coyote -  Other - walking by stephen mather high school door 4
Vicious Animal,12-01900413,"Nov 15, 2012",2012,11,3000 N NATCHEZ AVE,2 COYOTES CHASED CALLER - Other
Vicious Animal,12-01900440,"Nov 15, 2012",2012,11,6800 W IRVING PARK RD,coyote sighting - Other - coyote - street
Vicious Animal,12-01900497,"Nov 15, 2012",2012,11,6800 W GEORGE ST,Other - CALLER STATES COYOTE HEADING SOUTH ON OAK PARK.
Vicious Animal,12-01900500,"Nov 15, 2012",2012,11,6300 W DIVERSEY AVE,COYOTE - Vacant lot/Parking lot - BY CHIPOTLE MEXICAN GRILL
Vicious Animal,12-01900531,"Nov 15, 2012",2012,11,2200 N SEMINARY AVE,coyote - running down seminary headig towards western. - Other
Vicious Animal,12-01900632,"Nov 16, 2012",2012,11,5100 S STATE ST,"Other - large, brownish, coyote - walking north on state street, at - walking north on state street."
Vicious Animal,12-01900998,"Nov 16, 2012",2012,11,6300 W DIVERSEY AVE,Other - COYOTE - STREET BY BRICKYARD MALL GOING TOWARDS JEWEL'S
Vicious Animal,12-01901159,"Nov 16, 2012",2012,11,3900 W FOSTER AVE,Other - 2 COYOTES - CEMETERY NEAR PULASKI AND FOSTER
Vicious Animal,12-01901743,"Nov 16, 2012",2012,11,9800 S COMMERCIAL AVE,Other - coyote - alley
Vicious Animal,12-01901979,"Nov 16, 2012",2012,11,6700 S SOUTH SHORE DR,Other - coyote - by the lake
Vicious Animal,12-01904756,"Nov 16, 2012",2012,11,2600 W CATALPA AVE,Other - coyote - on street  and alleys near condo's
Vicious Animal,12-01904941,"Nov 16, 2012",2012,11,1500 W FULLERTON AVE,Other - coyote - walgreens dumpster
Vicious Animal,12-01904977,"Nov 16, 2012",2012,11,1300 W BELDEN AVE,Other - coyote - caller states the animal is laying in the grass on the parkway
Vicious Animal,12-01904989,"Nov 16, 2012",2012,11,2200 N CLYBOURN AVE,"Other - COYOTE, LARGE, BEIGE, GRAY - ON JANSSEN STREET AND WEBSTER"
Vicious Animal,12-01905057,"Nov 17, 2012",2012,11,6500 W DIVERSEY AVE,Other - coyote - target  dumpsters
Vicious Animal,12-01905965,"Nov 17, 2012",2012,11,9700 S ELLIS AVE,Other - coyotes - wooded area
Vicious Animal,12-01906182,"Nov 17, 2012",2012,11,3800 N CALIFORNIA AVE,"Park District across the street - coyote, running down  Mozart street Senior Facility located here also per security guard"
Vicious Animal,12-01906220,"Nov 17, 2012",2012,11,3400 N CUMBERLAND AVE,Other - 2 coyotes - in street feeding on a dead animal of some kind
Vicious Animal,12-01906341,"Nov 18, 2012",2012,11,2200 N KENMORE AVE,Other - 2 LARGE COYOTES - ON PKWY IN FRONT OF ST VINCENT'S DE PAUL
Vicious Animal,12-01906344,"Nov 18, 2012",2012,11,6800 W FOREST PRESERVE AVE,coyote; gray and black; medium - walking north on oak park avenue - Other
Vicious Animal,12-01907207,"Nov 18, 2012",2012,11,12500 S EDBROOKE AVE,"Other right behind this address in the field, coyote, or wolf per caller - coyote/wolf - field"
Vicious Animal,12-01912025,"Nov 19, 2012",2012,11,1000 W FULLERTON AVE,"DE PAUL'S CAMPUS ENCOUNTER WITH COYOTE - Other FOLLOWING US AT 5:45 A.M. CALLER HAD SMALL DOG WITH HER, - COYOTE, LIGHT BROWN, YOUNG COYOTE - SIDEWALK OUT ONE OF THE CAMPUS BUILDINGS"
Vicious Animal,12-01912566,"Nov 19, 2012",2012,11,800 W WEBSTER AVE,"ALLEY BEHIND THIS ADDRESS - Other STALKING CALLER'S HUSBAND WHO WAS WALKING THE DOG OUTSIDE, DOG WAS OFF LEASH FOR A WHILE, DOG IS A YORKIE TERRIOR - COYOTE, GRAYISH COLOR, 30 POUNDS ABOAUT - ALLEY"
Vicious Animal,12-01912636,"Nov 19, 2012",2012,11,3000 N RUTHERFORD AVE,Other - coyote - street/ sidewalk
Vicious Animal,12-01912706,"Nov 20, 2012",2012,11,6500 W BITTERSWEET PL,Other - 2 LARGE COYOTES - ON STREET
Vicious Animal,12-01912819,"Nov 20, 2012",2012,11,9300 S STEWART AVE,Other - 1 coyote
Vicious Animal,12-01915567,"Nov 20, 2012",2012,11,6800 W ADDISON ST,Other - 2 coyotes in the cemetry - cemetry
Vicious Animal,12-01915686,"Nov 20, 2012",2012,11,8900 S PRAIRIE AVE,Other - coyote sighting - street
Vicious Animal,12-01917550,"Nov 21, 2012",2012,11,7700 W CORNELIA AVE,"Other - 2 grey, black and white wolves - cornelia and overhill, says not coyotes, no collars, not dogs, looks live wolves"
Vicious Animal,12-01917565,"Nov 21, 2012",2012,11,500 W BLACKHAWK ST,Other - 1 small coyote - 
Vicious Animal,12-01917613,"Nov 21, 2012",2012,11,4200 W ARGYLE ST,"Other - 4-5 COYOTES - STREET, HALF HOUR AGO"
Vicious Animal,12-01918273,"Nov 21, 2012",2012,11,9300 S STEWART AVE,Other - coyote roaming around the railroad tracks
Vicious Animal,12-01918461,"Nov 21, 2012",2012,11,5700 N MCVICKER AVE,"Other - Coyote - was inside caller's backyard, ran down street - not sure which direction- just now"
Vicious Animal,12-01920551,"Nov 21, 2012",2012,11,4700 S SB OUTER LAKE SHORE DR,Other - COYOTE - IN THE GRASSY AREA AT 47TH AND LAKE SHORE EXIT
Vicious Animal,12-01921225,"Nov 21, 2012",2012,11,1600 N ORCHARD ST,"coyote - inside gate of complex - Other - inside gate of complex, walking around"
Vicious Animal,12-01921252,"Nov 21, 2012",2012,11,1300 N CLEVELAND AVE,Other - COYOTY - COYOTE - ANIMAL IS RUNNING AROUND THE AREA
Vicious Animal,12-01921279,"Nov 21, 2012",2012,11,2200 N HALSTED ST,Other - COYOTE - STREET RUNNING
Vicious Animal,12-01921373,"Nov 21, 2012",2012,11,4900 N TRIPP AVE,Other - 2 COYOTES - RUNNING AROUND THE STREET AND IN THE ALLEY
Vicious Animal,12-01921418,"Nov 22, 2012",2012,11,1000 W ADDISON ST,Other - COYOTE - STREET
Vicious Animal,12-01922040,"Nov 22, 2012",2012,11,6400 W ADDISON ST,Other - 1 coyote - on addison and running into cemetery
Vicious Animal,12-01922065,"Nov 23, 2012",2012,11,6600 S HAMLIN AVE,Other - LARGE COYOTE - ON STREET
Vicious Animal,12-01924099,"Nov 23, 2012",2012,11,9400 S HARVARD AVE,Other - coyote - living under a deck
Vicious Animal,12-01924827,"Nov 23, 2012",2012,11,1400 W GRACE ST,"2 coyotes headed east towards Racine, medium sized, grayish - Other - 2 coyotes, sidewalk, spooked by cars, - sidewalk"
Vicious Animal,12-01924887,"Nov 24, 2012",2012,11,2600 N HALSTED ST,Other - 2 COYOTES - BACK AND FORTH ACROSS STREET
Vicious Animal,12-01924893,"Nov 24, 2012",2012,11,2500 N CLARK ST,one coyote walking west on Deming; brown- grayish - one coyote walking west on Deming - Other
Vicious Animal,12-01924904,"Nov 24, 2012",2012,11,400 W EUGENIE ST,Other - medium coyote - hanging around Eugenie and Sedgwick and running into St. Michael's garden court to chase out and stalk rabbits
Vicious Animal,12-01924932,"Nov 24, 2012",2012,11,1200 S WOOD ST,Other - 1 coyote - lot across the street
Vicious Animal,12-01925187,"Nov 24, 2012",2012,11,1700 W CULLOM AVE,Other - coyote - now roaming the area - heading south on ravenswood
Vicious Animal,12-01925694,"Nov 24, 2012",2012,11,4800 S WINCHESTER AVE,Other - coyote - on someone's porch
Vicious Animal,12-01925790,"Nov 24, 2012",2012,11,1000 W ARMITAGE AVE,Other - coyote q - coyote - in alley  by dumpsters
Vicious Animal,12-01925796,"Nov 24, 2012",2012,11,1700 N CLYBOURN AVE,Other - CALLER SIGHTED COYOTE NEAR THIS LOCATION BY THE BEDDING EXPERT STORE IN THE ALLEY.
Vicious Animal,12-01925807,"Nov 24, 2012",2012,11,5600 S LAKE SHORE DR,Other - 3 coyotes - grassy area
Vicious Animal,12-01925842,"Nov 24, 2012",2012,11,1900 N KENMORE AVE,Other - coyote - vacant lot
